Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3677,19,Female,Jewelry,Accessories,5170,Gaya,S,Teal,Spring,4.9,No,Free Shipping,No,No,16,PhonPe,Monthly
3678,32,Female,Backpack,Accessories,1650,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually
3679,56,Female,Shirt,Clothing,2475,Amritsar,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly
3680,53,Female,Coat,Outerwear,5005,Ujjain,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,1980,Sultanpur,S,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly
3682,26,Female,Gloves,Accessories,4015,Gwalior,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly
3683,42,Female,Shirt,Clothing,3300,Nagpur,M,Maroon,Fall,4.6,No,Store Pickup,No,No,46,GooglePay,Bi-Weekly
3684,30,Female,Socks,Clothing,4235,Indore,M,Purple,Winter,3,No,Free Shipping,No,No,17,GooglePay,Fortnightly
3685,29,Female,Skirt,Clothing,4730,Kota,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3686,47,Female,Shorts,Clothing,2310,Kochi,L,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly
3687,59,Female,Sandals,Footwear,3850,Lucknow,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly
3688,34,Female,Shirt,Clothing,2420,Gurgaon,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
3689,52,Female,Sunglasses,Accessories,5005,Ranchi,L,White,Spring,3,No,Next Day Air,No,No,8,Cash,Monthly
3690,47,Female,Jewelry,Accessories,1650,Nashik,L,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly
3691,24,Female,Blouse,Clothing,1265,Varanasi,S,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly
3692,63,Female,Sandals,Footwear,1155,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,No,24,PhonPe,Weekly
3693,59,Female,Coat,Outerwear,1870,Nellore,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly
3694,66,Female,Blouse,Clothing,2530,Ayodhya,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,GooglePay,Weekly
3695,45,Female,Sweater,Clothing,2255,Bangalore,M,Blue,Winter,2.6,No,Express,No,No,11,PhonPe,Bi-Weekly
3696,38,Female,Skirt,Clothing,1815,Ghaziabad,M,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly
3697,63,Female,Blouse,Clothing,2640,Gwalior,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually
3698,55,Female,Hoodie,Clothing,3630,Kota,L,Pink,Winter,3,No,Standard,No,No,39,Cash,Weekly
3699,25,Female,Skirt,Clothing,2970,Vadodara,XL,Maroon,Spring,4,No,2-Day Shipping,No,No,4,GooglePay,Annually
3700,51,Female,Backpack,Accessories,3025,Surat,M,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly
3701,28,Female,Handbag,Accessories,4620,Bhubaneswar,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months
3702,46,Female,Sandals,Footwear,3630,Nanded,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,36,Cash,Annually
3703,58,Female,Shoes,Footwear,3575,Nashik,M,Indigo,Spring,2.7,No,Store Pickup,No,No,36,GooglePay,Weekly
3704,30,Female,Sandals,Footwear,4565,Michigan,S,Teal,Fall,2.9,No,Standard,No,No,23,PhonPe,Every 3 Months
3705,68,Female,Sunglasses,Accessories,3355,Mussoorie,L,Black,Winter,4,No,Store Pickup,No,No,36,Credit Card,Quarterly
3706,28,Female,Skirt,Clothing,3575,Dhanbad,L,Teal,Summer,3.2,No,Free Shipping,No,No,2,Debit Card,Annually
3707,26,Female,Sandals,Footwear,3025,Varanasi,M,Green,Spring,4,No,Store Pickup,No,No,17,Cash,Bi-Weekly
3708,35,Female,Gloves,Accessories,4345,Visakhapatnam,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,19,GooglePay,Weekly
3709,40,Female,Hoodie,Clothing,5280,Nashik,M,Red,Fall,4.9,No,Express,No,No,41,PhonPe,Monthly
3710,31,Female,Socks,Clothing,2365,Jalandhar,M,Silver,Fall,3.6,No,Free Shipping,No,No,27,PhonPe,Quarterly
3711,60,Female,Jewelry,Accessories,2200,Raipur,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly
3712,69,Female,Hat,Accessories,3410,Amritsar,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually
3713,51,Female,Blouse,Clothing,3960,Chandigarh,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PhonPe,Quarterly
3714,49,Female,Shoes,Footwear,4785,Coimbatore,M,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months
3715,18,Female,Hat,Accessories,1705,Chandrapur,S,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly
3716,63,Female,Sunglasses,Accessories,1870,Nainital,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly
3717,57,Female,Shirt,Clothing,2915,Pune,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months
3718,45,Female,T-shirt,Clothing,4675,Kolhapur,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months
3719,36,Female,Pants,Clothing,2750,Kochi,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly
3720,20,Female,Pants,Clothing,5005,Kota,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months
3721,21,Female,Hat,Accessories,3080,Nashik,M,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly
3722,62,Female,Coat,Outerwear,3300,Gwalior,L,Pink,Fall,4,No,Next Day Air,No,No,10,Cash,Annually
3723,23,Female,Jacket,Outerwear,1870,Delhi,XL,Yellow,Fall,4,No,Standard,No,No,1,Credit Card,Fortnightly
3724,26,Female,Sandals,Footwear,1650,Bangalore,M,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly
3725,30,Female,Gloves,Accessories,3905,Dhanbad,L,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually
3726,18,Female,Dress,Clothing,5500,Surat,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PhonPe,Annually
3727,47,Female,Belt,Accessories,4675,Ujjain,XL,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months
3728,41,Female,Socks,Clothing,4565,Mumbai,M,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
3729,62,Female,Jacket,Outerwear,1705,Pune,L,Red,Winter,3,No,Standard,No,No,1,Debit Card,Annually
3730,28,Female,Boots,Footwear,4510,Bangalore,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly
3731,46,Female,Shirt,Clothing,4345,Ghaziabad,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly
3732,54,Female,Hat,Accessories,3410,Ranchi,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PhonPe,Quarterly
3733,36,Female,Shoes,Footwear,5060,Vijaywada,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PhonPe,Annually
3734,25,Female,Socks,Clothing,3190,Visakhapatnam,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months
3735,38,Female,Hoodie,Clothing,4840,Vadodara,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
3736,38,Female,Sandals,Footwear,2420,Kolkata,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PhonPe,Annually
3737,42,Female,Jeans,Clothing,3080,Ujjain,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PhonPe,Every 3 Months
3738,19,Female,Jewelry,Accessories,1265,Delhi,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PhonPe,Bi-Weekly
3739,34,Female,Shorts,Clothing,2475,Chennai,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
3740,38,Female,Sunglasses,Accessories,1705,Ujjain,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly
3741,42,Female,Pants,Clothing,5280,Shimla,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
3742,58,Female,Shirt,Clothing,5280,Coimbatore,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
3743,56,Female,Shirt,Clothing,4400,Kolhapur,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly
3744,62,Female,Pants,Clothing,1540,Ujjain,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly
3745,24,Female,Hoodie,Clothing,2805,Mangaluru,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
3746,60,Female,Socks,Clothing,2255,Patna,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly
3747,53,Female,Coat,Outerwear,5445,Ujjain,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PhonPe,Monthly
3748,26,Female,Sweater,Clothing,2915,Bangalore,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
3749,34,Female,Backpack,Accessories,1375,Chennai,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,GooglePay,Annually
3750,24,Female,Blouse,Clothing,5225,Rameswaram,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,GooglePay,Every 3 Months
3751,42,Female,Hoodie,Clothing,4840,Coimbatore,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PhonPe,Monthly
3752,36,Female,Jewelry,Accessories,5335,Nellore,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months
3753,24,Female,Coat,Outerwear,4455,Patna,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,GooglePay,Weekly
3754,39,Female,Sunglasses,Accessories,1430,Lucknow,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly
3755,46,Female,Shoes,Footwear,2255,Nainital,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months
3756,64,Female,Skirt,Clothing,5115,Kota,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly
3757,64,Female,Skirt,Clothing,3795,Nashik,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Bi-Weekly
3758,61,Female,Skirt,Clothing,2420,Vadodara,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly
3759,61,Female,Sandals,Footwear,2970,Vijaywada,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly
3760,44,Female,Sneakers,Footwear,3355,Mussoorie,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,GooglePay,Quarterly
3761,65,Female,Socks,Clothing,4400,Gwalior,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PhonPe,Weekly
3762,60,Female,Backpack,Accessories,1650,Srinagar,M,Green,Summer,2.8,No,Next Day Air,No,No,3,GooglePay,Every 3 Months
3763,65,Female,Shorts,Clothing,5170,Chandrapur,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PhonPe,Annually
3764,27,Female,Shirt,Clothing,1320,Surat,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months
3765,36,Female,Socks,Clothing,1155,Ayodhya,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,GooglePay,Monthly
3766,22,Female,Jewelry,Accessories,2860,Mussoorie,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly
3767,62,Female,Handbag,Accessories,3245,Amritsar,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually
3768,59,Female,Shorts,Clothing,2805,Chandrapur,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly
3769,50,Female,Sweater,Clothing,1925,Pune,M,Yellow,Winter,4,No,Free Shipping,No,No,34,Bank Transfer,Quarterly
3770,51,Female,Gloves,Accessories,4785,Coimbatore,L,Green,Summer,3.6,No,Standard,No,No,31,GooglePay,Annually
3771,23,Female,Pants,Clothing,2310,Ahmedabad,L,Black,Summer,4,No,Store Pickup,No,No,34,Bank Transfer,Weekly
3772,21,Female,T-shirt,Clothing,4730,Surat,M,Red,Winter,2.6,No,Express,No,No,28,GooglePay,Bi-Weekly
3773,44,Female,Pants,Clothing,1430,Hyderabad,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually
3774,25,Female,Sweater,Clothing,3300,Gaya,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly
3775,57,Female,Gloves,Accessories,4565,Rameswaram,S,Cyan,Winter,3.9,No,Standard,No,No,48,PhonPe,Fortnightly
3776,41,Female,Belt,Accessories,3465,Ayodhya,S,Pink,Spring,2.7,No,2-Day Shipping,No,No,45,Cash,Quarterly
3777,19,Female,Sneakers,Footwear,1375,Rameswaram,L,Olive,Spring,4.1,No,Standard,No,No,10,Credit Card,Fortnightly
3778,43,Female,Shorts,Clothing,3575,Jalandhar,M,Maroon,Fall,4.3,No,Express,No,No,9,Cash,Weekly
3779,25,Female,Sneakers,Footwear,3300,Ayodhya,M,Cyan,Fall,2.9,No,Free Shipping,No,No,30,Debit Card,Annually
3780,60,Female,Jeans,Clothing,4125,Vadodara,XL,Lavender,Spring,4,No,Express,No,No,45,PhonPe,Annually
3781,54,Female,Sneakers,Footwear,3135,Indore,L,Yellow,Fall,4.1,No,Free Shipping,No,No,41,GooglePay,Quarterly
3782,52,Female,Boots,Footwear,5445,Kochi,M,Pink,Winter,3.7,No,Standard,No,No,40,PhonPe,Fortnightly
3783,40,Female,Jacket,Outerwear,2475,Nellore,L,Orange,Spring,2.8,No,Free Shipping,No,No,42,PhonPe,Fortnightly
3784,39,Female,Gloves,Accessories,3630,Mumbai,XL,Orange,Summer,3.2,No,Free Shipping,No,No,17,Debit Card,Fortnightly
3785,54,Female,Socks,Clothing,2915,Shimla,M,Violet,Winter,4.5,No,Next Day Air,No,No,4,GooglePay,Annually
3786,64,Female,Jeans,Clothing,5170,Hyderabad,L,Lavender,Winter,3.8,No,Standard,No,No,6,Cash,Monthly
3787,31,Female,Boots,Footwear,2585,Kochi,L,Yellow,Fall,3.6,No,2-Day Shipping,No,No,22,GooglePay,Weekly
3788,37,Female,Blouse,Clothing,4400,Chandrapur,M,Pink,Fall,3.6,No,2-Day Shipping,No,No,46,PhonPe,Every 3 Months
3789,43,Female,Hat,Accessories,3575,Varanasi,XL,Teal,Spring,3.2,No,Next Day Air,No,No,27,Debit Card,Monthly
3790,56,Female,Shirt,Clothing,4125,Bhubaneswar,M,Magenta,Summer,3.8,No,Express,No,No,18,Bank Transfer,Every 3 Months
3791,27,Female,Handbag,Accessories,2475,Rameswaram,XL,Beige,Summer,4.4,No,Standard,No,No,31,Credit Card,Weekly
3792,40,Female,Sunglasses,Accessories,2805,Amritsar,M,Gray,Spring,3.7,No,Store Pickup,No,No,1,GooglePay,Weekly
3793,43,Female,Scarf,Accessories,3190,Kolkata,S,Turquoise,Summer,2.6,No,Express,No,No,2,PhonPe,Fortnightly
3794,62,Female,Sunglasses,Accessories,1100,Chennai,M,Pink,Fall,4,No,Standard,No,No,46,Bank Transfer,Annually
3795,44,Female,Scarf,Accessories,4510,Ayodhya,M,Violet,Summer,3.6,No,2-Day Shipping,No,No,27,GooglePay,Weekly
3796,45,Female,Gloves,Accessories,5060,Gurgaon,M,Charcoal,Spring,2.5,No,Express,No,No,3,Cash,Weekly
3797,40,Female,Shorts,Clothing,4455,Jalandhar,M,Lavender,Fall,3.2,No,Free Shipping,No,No,47,Bank Transfer,Quarterly
3798,68,Female,Sunglasses,Accessories,2420,Vadodara,M,Gray,Summer,2.5,No,Next Day Air,No,No,20,Cash,Quarterly
3799,63,Female,Jewelry,Accessories,3960,Bangalore,S,Brown,Winter,3.2,No,Next Day Air,No,No,23,Credit Card,Annually
3800,60,Female,Jacket,Outerwear,1430,Surat,L,Violet,Winter,2.6,No,Store Pickup,No,No,13,Credit Card,Monthly
3801,19,Female,Sweater,Clothing,1430,Pune,M,Turquoise,Fall,4.8,No,Next Day Air,No,No,12,GooglePay,Bi-Weekly
3802,26,Female,Blouse,Clothing,4620,Delhi,M,Peach,Spring,5,No,Store Pickup,No,No,36,PhonPe,Fortnightly
3803,70,Female,Scarf,Accessories,3960,Visakhapatnam,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,No,1,Bank Transfer,Monthly
3804,48,Female,Handbag,Accessories,3025,Gwalior,M,Violet,Spring,3.6,No,Standard,No,No,14,Debit Card,Weekly
3805,37,Female,Hat,Accessories,4235,Ghaziabad,M,Olive,Fall,2.7,No,2-Day Shipping,No,No,45,Cash,Annually
3806,48,Female,Scarf,Accessories,3135,Mangaluru,M,Green,Fall,3.1,No,Standard,No,No,31,Credit Card,Quarterly
3807,18,Female,Boots,Footwear,3905,Mussoorie,M,Teal,Spring,3,No,Standard,No,No,41,PhonPe,Weekly
3808,38,Female,Blouse,Clothing,2145,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,No,36,PhonPe,Annually
3809,33,Female,Socks,Clothing,1540,Patna,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Bi-Weekly
3810,57,Female,Shoes,Footwear,1815,Chandrapur,S,Maroon,Winter,3.7,No,Standard,No,No,28,Credit Card,Annually
3811,46,Female,Skirt,Clothing,4345,Gaya,L,Peach,Fall,3.9,No,Free Shipping,No,No,29,GooglePay,Monthly
3812,46,Female,Belt,Accessories,1650,Ujjain,M,Maroon,Winter,4,No,Standard,No,No,14,Cash,Monthly
3813,50,Female,Skirt,Clothing,4125,Michigan,M,Pink,Spring,2.8,No,Next Day Air,No,No,7,Bank Transfer,Every 3 Months
3814,61,Female,Pants,Clothing,4895,Bareily,M,Orange,Summer,4.1,No,Express,No,No,31,GooglePay,Bi-Weekly
3815,45,Female,Dress,Clothing,5225,Michigan,M,Orange,Winter,4.2,No,Free Shipping,No,No,26,Bank Transfer,Every 3 Months
3816,32,Female,Hat,Accessories,2420,Mumbai,M,Brown,Fall,4.3,No,Express,No,No,12,GooglePay,Fortnightly
3817,29,Female,Coat,Outerwear,4730,Kolhapur,S,Silver,Summer,4.3,No,Store Pickup,No,No,45,Credit Card,Fortnightly
3818,66,Female,Scarf,Accessories,5005,Mussoorie,M,Magenta,Fall,2.6,No,Express,No,No,40,PhonPe,Annually
3819,70,Female,Sneakers,Footwear,2255,Chandigarh,XL,Indigo,Winter,3.8,No,Free Shipping,No,No,42,Cash,Monthly
3820,36,Female,Pants,Clothing,5445,Gurgaon,S,Gold,Spring,2.9,No,Express,No,No,45,Cash,Quarterly
3821,34,Female,Belt,Accessories,3575,Hyderabad,M,Purple,Winter,5,No,Standard,No,No,34,Debit Card,Quarterly
3822,20,Female,Sneakers,Footwear,2640,Chandigarh,M,Gold,Summer,4.6,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
3823,70,Female,Hat,Accessories,2255,Varanasi,S,Gold,Spring,3.2,No,Free Shipping,No,No,17,PhonPe,Every 3 Months
3824,50,Female,Shirt,Clothing,2310,Vadodara,M,Gold,Summer,3,No,Standard,No,No,27,Bank Transfer,Weekly
3825,54,Female,Shorts,Clothing,1430,Bareily,M,Olive,Summer,4,No,Free Shipping,No,No,31,Credit Card,Quarterly
3826,49,Female,Shorts,Clothing,1925,Raipur,L,Green,Fall,4.1,No,Express,No,No,47,Debit Card,Fortnightly
3827,50,Female,Jacket,Outerwear,1705,Ahmedabad,M,Gray,Summer,4,No,Express,No,No,25,Bank Transfer,Annually
3828,62,Female,Jewelry,Accessories,4015,Ahmedabad,M,Red,Summer,4.1,No,Standard,No,No,47,Cash,Fortnightly
3829,42,Female,Blouse,Clothing,4510,Indore,M,Charcoal,Spring,3.4,No,Free Shipping,No,No,8,Cash,Weekly
3830,69,Female,Pants,Clothing,1760,Patna,M,Indigo,Spring,2.9,No,Free Shipping,No,No,32,Debit Card,Fortnightly
3831,22,Female,Hat,Accessories,1485,Kota,M,Indigo,Summer,3,No,2-Day Shipping,No,No,33,Bank Transfer,Every 3 Months
3832,36,Female,Backpack,Accessories,4730,Srinagar,L,Silver,Spring,4,No,Next Day Air,No,No,16,Debit Card,Every 3 Months
3833,64,Female,Boots,Footwear,2090,Varanasi,XL,Purple,Winter,4.8,No,2-Day Shipping,No,No,27,Cash,Weekly
3834,44,Female,Jacket,Outerwear,5115,Coimbatore,L,Gray,Summer,4.6,No,Free Shipping,No,No,17,PhonPe,Every 3 Months
3835,43,Female,Hoodie,Clothing,3245,Kochi,M,Magenta,Winter,4.1,No,2-Day Shipping,No,No,17,Cash,Quarterly
3836,58,Female,Sandals,Footwear,3190,Kota,L,Silver,Winter,2.6,No,Express,No,No,28,PhonPe,Bi-Weekly
3837,62,Female,Skirt,Clothing,4620,Rameswaram,M,Violet,Spring,2.5,No,Free Shipping,No,No,38,PhonPe,Fortnightly
3838,45,Female,Hoodie,Clothing,5500,Nanded,M,Green,Spring,4.8,No,Free Shipping,No,No,33,Bank Transfer,Fortnightly
3839,47,Female,Dress,Clothing,1375,Bangalore,L,Green,Summer,4.2,No,Express,No,No,24,GooglePay,Every 3 Months
3840,66,Female,Sandals,Footwear,1595,Gwalior,M,Peach,Spring,3.9,No,Free Shipping,No,No,14,GooglePay,Quarterly
3841,30,Female,Jeans,Clothing,2310,Ujjain,M,Turquoise,Spring,3.7,No,Express,No,No,5,GooglePay,Fortnightly
3842,68,Female,Jeans,Clothing,3135,Indore,L,Pink,Fall,4.2,No,2-Day Shipping,No,No,8,Bank Transfer,Monthly
3843,35,Female,Jacket,Outerwear,4620,Dhanbad,L,Lavender,Winter,4.2,No,Next Day Air,No,No,42,Debit Card,Monthly
3844,64,Female,Hat,Accessories,3905,Bareily,L,Silver,Winter,4,No,Free Shipping,No,No,48,GooglePay,Every 3 Months
3845,30,Female,Shorts,Clothing,4785,Ahmedabad,S,Cyan,Fall,5,No,Next Day Air,No,No,40,GooglePay,Quarterly
3846,58,Female,Sweater,Clothing,2860,Vadodara,M,Green,Winter,4.9,No,Standard,No,No,46,GooglePay,Annually
3847,57,Female,Blouse,Clothing,3190,Kota,L,Orange,Summer,4,No,Express,No,No,40,PhonPe,Every 3 Months
3848,60,Female,Sweater,Clothing,1870,Chennai,S,Blue,Fall,3.2,No,2-Day Shipping,No,No,31,PhonPe,Fortnightly
3849,22,Female,Jewelry,Accessories,3300,Hyderabad,M,Magenta,Winter,3,No,Next Day Air,No,No,39,Cash,Every 3 Months
3850,46,Female,Hoodie,Clothing,3740,Ghaziabad,S,Cyan,Winter,2.6,No,Express,No,No,36,PhonPe,Fortnightly
3851,27,Female,Jewelry,Accessories,4070,Indore,L,Indigo,Summer,4.4,No,2-Day Shipping,No,No,25,Debit Card,Every 3 Months
3852,50,Female,Scarf,Accessories,4565,Ahmedabad,M,Pink,Summer,3.9,No,Free Shipping,No,No,24,Debit Card,Annually
3853,65,Female,Hat,Accessories,4345,Indore,M,Peach,Fall,4,No,2-Day Shipping,No,No,19,PhonPe,Weekly
3854,61,Female,Sunglasses,Accessories,4180,Kochi,M,Lavender,Fall,4,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly
3855,57,Female,T-shirt,Clothing,1100,Ghaziabad,M,Black,Spring,4.2,No,Free Shipping,No,No,4,GooglePay,Annually
3856,40,Female,Shirt,Clothing,3355,Visakhapatnam,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,36,Cash,Quarterly
3857,39,Female,Sandals,Footwear,4290,Shimla,S,Brown,Summer,2.5,No,Free Shipping,No,No,8,Debit Card,Quarterly
3858,42,Female,Hat,Accessories,1155,Amritsar,S,Yellow,Summer,3.1,No,Store Pickup,No,No,29,Credit Card,Every 3 Months
3859,30,Female,T-shirt,Clothing,4235,Mussoorie,M,Olive,Winter,3.5,No,Store Pickup,No,No,26,Credit Card,Quarterly
3860,65,Female,Shorts,Clothing,4840,Indore,S,Blue,Fall,3,No,2-Day Shipping,No,No,47,Bank Transfer,Bi-Weekly
3861,57,Female,Sunglasses,Accessories,3520,Kota,M,Turquoise,Summer,4.4,No,Next Day Air,No,No,44,Cash,Annually
3862,64,Female,Jacket,Outerwear,3135,Nagpur,M,Yellow,Spring,4.9,No,Standard,No,No,49,Credit Card,Monthly
3863,56,Female,Shirt,Clothing,2695,Ujjain,L,Turquoise,Winter,2.8,No,Next Day Air,No,No,9,GooglePay,Monthly
3864,40,Female,Scarf,Accessories,1925,Hyderabad,M,Orange,Summer,3.3,No,Free Shipping,No,No,28,Cash,Fortnightly
3865,55,Female,T-shirt,Clothing,5445,Nagpur,S,Blue,Winter,4.9,No,Express,No,No,1,Debit Card,Fortnightly
3866,25,Female,Shorts,Clothing,2310,Nainital,M,Olive,Spring,4.2,No,Store Pickup,No,No,28,Cash,Every 3 Months
3867,58,Female,Hat,Accessories,1760,Rameswaram,M,Beige,Winter,3.3,No,2-Day Shipping,No,No,33,Credit Card,Fortnightly
3868,46,Female,Jacket,Outerwear,1155,Kolhapur,L,Lavender,Summer,2.7,No,Standard,No,No,28,Credit Card,Monthly
3869,18,Female,Dress,Clothing,1595,Kolhapur,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,No,9,Cash,Annually
3870,26,Female,Coat,Outerwear,3520,Coimbatore,L,Cyan,Spring,3.8,No,Free Shipping,No,No,28,Bank Transfer,Annually
3871,61,Female,Sandals,Footwear,2530,Mysuru,L,Lavender,Fall,3.2,No,Next Day Air,No,No,19,Cash,Every 3 Months
3872,55,Female,T-shirt,Clothing,5335,Prayagraj,M,Black,Fall,4.1,No,2-Day Shipping,No,No,20,Bank Transfer,Every 3 Months
3873,41,Female,Jacket,Outerwear,5170,Hyderabad,M,Green,Spring,4.3,No,Standard,No,No,3,Cash,Monthly
3874,42,Female,Sandals,Footwear,2365,Lucknow,L,Silver,Summer,4,No,Standard,No,No,22,Credit Card,Weekly
3875,70,Female,Sweater,Clothing,2970,Srinagar,XL,Beige,Summer,3.9,No,2-Day Shipping,No,No,33,Credit Card,Bi-Weekly
3876,63,Female,Hat,Accessories,2805,Hyderabad,M,Pink,Winter,3.3,No,2-Day Shipping,No,No,21,Credit Card,Annually
3877,60,Female,Shoes,Footwear,4675,Gaya,S,Cyan,Fall,2.6,No,2-Day Shipping,No,No,7,Cash,Annually
3878,28,Female,Hoodie,Clothing,5280,Srinagar,M,Olive,Spring,4.2,No,Next Day Air,No,No,46,Debit Card,Monthly
3879,60,Female,Hat,Accessories,2310,Nashik,M,Pink,Summer,3.4,No,2-Day Shipping,No,No,24,Credit Card,Annually
3880,26,Female,Skirt,Clothing,3465,Ghaziabad,L,Maroon,Winter,4.1,No,Free Shipping,No,No,6,Debit Card,Quarterly
3881,42,Female,Shirt,Clothing,1100,Kolkata,M,Red,Winter,3.9,No,Free Shipping,No,No,40,PhonPe,Monthly
